"iso","adm1","adm2","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"USA",33,24,2016,1.29139321671658,392.1316150824899
"USA",33,25,2016,0.27912340672960073,59.77016187548964
"USA",33,26,2016,720.73039157570122784,258724.512672497679628
"USA",33,27,2016,40.487220587002902896,13788.409526228752771
"USA",33,28,2016,78.3426962898850314,28085.09383283981021
"USA",33,29,2016,60.6412061927170835,17696.57010274750036
"USA",33,30,2016,35.85611813735891692,14572.66476089538366
"USA",33,31,2016,34.551343184930550126,12145.921559107113526
"USA",33,33,2016,16.19607693309679185,3238.159208043840838
"USA",33,34,2016,251.30081422453834833,92896.10509587080450
"USA",33,35,2016,94.8964891817491232,29610.071590053095895
"USA",33,36,2016,41.02859911227862617,13223.993248450849875
"USA",33,37,2016,181.13274186241509255,56305.923773248601857
"USA",33,38,2016,21.368886123426655375,6044.95642308612147
"USA",33,39,2016,180.175591073164126104,58598.33505243630836
"USA",33,40,2016,75.177390346714463734,33409.177419954566205
"USA",33,41,2016,19.38966978297744024,6475.770168773164159
"USA",33,43,2016,169.83418889016296664,67719.40422877908838
"USA",33,44,2016,2.17525089072482664,696.22388885205173
"USA",33,45,2016,15.26341156922309515,5143.947198804269505
"USA",33,46,2016,1388.52997979098639037,402278.7817078739259155
"USA",33,47,2016,563.47374124756318269,219149.14663447461755
"USA",33,48,2016,49.76442422055117517,19810.181742826558144
"USA",33,49,2016,133.32431955319664975,59979.671490715611835
"USA",33,50,2016,64.87314679542325517,21594.738531928239314
"USA",33,51,2016,29.2438531756662269,9373.117043941739626
"USA",33,52,2016,98.06339106274309002,31350.894957301899085
"USA",33,53,2016,196.323550066831623646,68052.709905659409998
"USA",33,54,2016,175.878831302189376864,67563.81921604491519
"USA",33,55,2016,35.67553856947481863,12939.323169658375577
"USA",33,56,2016,23.49744378314236417,8942.804070530108175
"USA",33,57,2016,465.925898476296008594,126063.7282551912911895
"USA",33,58,2016,274.790503490195556954,113893.881747779244650
"USA",33,59,2016,155.994577934314690934,63048.727909114900117
"USA",33,60,2016,101.433915065494704356,27725.492627386641109
"USA",33,61,2016,60.854364018858541,21676.0319543578786735
"USA",33,62,2016,84.144555093433299235,26860.196466739050817
"USA",33,63,2016,43.0148714547243583,13855.39549119601121
"USA",33,1,2017,213.94717805768909987,88583.650660063305844
"USA",33,2,2017,99.21112609532338334,36756.05452783172125
"USA",33,4,2017,38.12949566490238991,13955.641780517588318
"USA",33,5,2017,147.812161895524960005,57660.261384648900150
"USA",33,6,2017,57.554334199342424936,18547.763594820380299
"USA",33,7,2017,229.00676325918846956,81666.42652157529386
"USA",33,8,2017,38.54672822881946119,13814.553951474943860
"USA",33,9,2017,154.31105258824470376,69258.23421249902667
"USA",33,10,2017,992.10390781089058157,320819.178710515885904
"USA",33,11,2017,79.2935460658094463,32377.9874037954790
"USA",33,12,2017,101.26781837267565584,45146.15977943316242
"USA",33,13,2017,72.06256894695960937,30750.96897477367791
"USA",33,14,2017,97.26439821526691503,35095.519574245691007
"USA",33,15,2017,99.0911099207226108,27849.41443343175941
"USA",33,16,2017,413.23552972631197503,152054.490017187147315
"USA",33,17,2017,2016.973542412744375145,674685.885082763420480
"USA",33,18,2017,171.340581913815059630,66718.136850864740855
"USA",33,19,2017,15.7889495650260498,4660.113810722861335
"USA",33,20,2017,69.67720502565107864,28553.85882305252660
"USA",33,21,2017,222.50874835035348315,81413.256939973233737
"USA",33,22,2017,429.843754091656549296,159118.285222591214317
"USA",33,23,2017,330.834332288374716346,89273.49437358085342
"USA",33,24,2017,0.11731826383463542,27.27338326644376
"USA",33,25,2017,1.55990301210937497,265.434931254708735
"USA",33,26,2017,1057.84408014815694849,381275.516978829626339
"USA",33,27,2017,49.91936536197697488,17282.325516690683488
"USA",33,28,2017,58.7031748115711786,22675.111549427738593
"USA",33,29,2017,71.71824485577038452,22071.05787908456581
"USA",33,30,2017,90.942074309199478065,36570.980913053996113
"USA",33,31,2017,31.26839033042533367,12062.573995615128303
"USA",33,33,2017,19.341826747595481986,4208.581474133081923
"USA",33,34,2017,263.84146786438821005,96264.98026025471365
"USA",33,35,2017,144.68171048279723606,44219.903890314057809
"USA",33,36,2017,33.847799527808119005,11985.685686064863772
"USA",33,37,2017,147.33377435867631924,49597.42142300334535
"USA",33,38,2017,7.0457481311762152,1736.49362113503942
"USA",33,39,2017,272.66906744207193542,92490.288854286224873
"USA",33,40,2017,83.26540695350910674,36535.34265087764953
"USA",33,41,2017,40.8614247639757266,14659.9777492739072
"USA",33,42,2017,0.29360644452690974,93.958279966184877
"USA",33,43,2017,164.06711567398258223,68566.41393133625967
"USA",33,44,2017,8.406723873752160055,3213.20401709342819
"USA",33,45,2017,36.89314648577254376,13528.96436060125597
"USA",33,46,2017,1856.45983469700343902,584699.611769983843631
"USA",33,47,2017,633.79357814425967153,255177.742890766572673
"USA",33,48,2017,44.19831226819439865,17872.00876111518632
"USA",33,49,2017,75.58907264107199388,31390.975834760282704
"USA",33,50,2017,37.41538509835500226,14080.85269496319965
"USA",33,51,2017,10.8390810053710987,3352.8971898306018
"USA",33,52,2017,247.54657344911755351,84481.534245836216815
"USA",33,53,2017,159.37544305154084504,54600.447019169733112
"USA",33,54,2017,221.98673268965122502,90851.38477277016867
"USA",33,55,2017,49.08801346142354598,20344.05851042510721
"USA",33,56,2017,78.53087862105457161,31070.113054266067646
"USA",33,57,2017,146.944761107100820784,57392.876684911804389
"USA",33,58,2017,244.59036563365919847,100732.887761218155696
"USA",33,59,2017,184.07904841897365549,78268.93308944255227
"USA",33,60,2017,79.98313949686208178,22149.212715017428213
"USA",33,61,2017,64.83318783019981005,22943.45079181929837
"USA",33,62,2017,75.03456074578343417,25828.546723373257642
"USA",33,63,2017,14.58191422244356524,4966.50886626324703
"USA",33,1,2018,159.66130745585735347,68102.818807033670507
"USA",33,2,2018,62.1855333535524297,22746.64017683451021
"USA",33,4,2018,29.40940970028646934,10310.802148590896414
"USA",33,5,2018,195.718961300785695175,77448.86873696938143
"USA",33,6,2018,45.97875169242843209,13950.899547322384187
"USA",33,7,2018,123.7654108348029829,44472.15962803014365
"USA",33,8,2018,12.226883225017358,4565.7326637749857
"USA",33,9,2018,125.996953163984409194,52780.965992513315388
"USA",33,10,2018,884.66791267265771132,274793.683218977264408
"USA",33,11,2018,89.54123551728942278,36308.302734687175936
"USA",33,12,2018,111.0877232175781189,52092.38177529597198
"USA",33,13,2018,67.561294081501733705,28681.435452548204377
"USA",33,14,2018,157.66146508981748102,61960.451436257909885
"USA",33,15,2018,84.827840897222172696,24953.812750697862501
"USA",33,16,2018,921.38810052814508852,351249.891313283584199
"USA",33,17,2018,1870.63249090948653917,643847.973550534613470
"USA",33,18,2018,99.04592763741095005,39160.28356521779812
"USA",33,19,2018,8.04063953619574655,2619.310592586734734
"USA",33,20,2018,112.12738181956379257,49983.313743050720575
"USA",33,21,2018,260.82234256525829889,97859.565665493231123
"USA",33,22,2018,528.379518221690280556,196000.231504548627098
"USA",33,23,2018,292.50592690805427514,81650.11531141282577
"USA",33,25,2018,2.17589838595486117,443.50392157196524
"USA",33,26,2018,1167.89421661312522909,428699.69093939500934
"USA",33,27,2018,47.00119661141923934,15793.8698147745697
"USA",33,28,2018,109.51965698488273391,42368.403602079376582
"USA",33,29,2018,99.82074846013474326,31944.06044105364741
"USA",33,30,2018,16.0523756726736117,5985.2360679595655
"USA",33,31,2018,16.3390776342686444,5684.359853953045574
"USA",33,33,2018,16.18612890666448833,3627.993047524887743
"USA",33,34,2018,286.32323620873622485,104303.965645043364336
"USA",33,35,2018,97.90929591398430286,30539.96198018637940
"USA",33,36,2018,57.02967517929268291,18915.76617610497756
"USA",33,37,2018,308.70514760715789085,107461.505120850699687
"USA",33,38,2018,16.348056079032106414,3917.370425917550063
"USA",33,39,2018,140.46532040384110959,46916.766985048972596
"USA",33,40,2018,118.33199969149060169,52493.73606000953520
"USA",33,41,2018,48.97304362293618265,22130.57608560026682
"USA",33,42,2018,0.29320807684895833,110.58544796656908
"USA",33,43,2018,181.76357476913849207,79433.379633206163303
"USA",33,44,2018,2.05597129213324692,754.810506801001474
"USA",33,45,2018,43.892995457773415,14669.1234031505103
"USA",33,46,2018,2887.17587921307726169,950161.872236248858372
"USA",33,47,2018,453.21798537896859920,185524.679873884739803
"USA",33,48,2018,34.9142600303059726,14185.442212509779455
"USA",33,49,2018,114.665205887569911,53826.570369001995342
"USA",33,50,2018,107.35979999307298393,38719.42549497878373
"USA",33,51,2018,15.51604824669268844,4803.430575683648286
"USA",33,52,2018,180.2329554341203285,62932.484652171938042
"USA",33,53,2018,191.65668639457473489,72985.301887245055036
"USA",33,54,2018,542.935603376004719496,216142.566849110149202
"USA",33,55,2018,69.6337687895812161,29367.24864865896277
"USA",33,56,2018,50.54131086793400335,19189.215409656695674
"USA",33,57,2018,115.513237353925717074,43256.535572561743226
"USA",33,58,2018,365.31037665737381578,153312.32261653912474
"USA",33,59,2018,250.84690308792520,114072.27764702426
"USA",33,60,2018,127.32973022173813252,36904.885408092096682
"USA",33,61,2018,54.541602298602553144,20649.164794298889226
"USA",33,62,2018,39.5645453480273767,14112.38687705754716
"USA",33,63,2018,38.15884729671655866,11724.32559280503412
"USA",33,1,2019,86.5457887472523872,34314.94933474502915
"USA",33,2,2019,57.14577655777134598,21474.348958519458025
"USA",33,3,2019,0.7605687336827257,211.8476130121901
"USA",33,4,2019,29.72271987707901666,11696.56784756466316
"USA",33,5,2019,146.849556099051432446,58194.148061815624798
"USA",33,6,2019,49.031171916345501975,17966.587738193271108
"USA",33,7,2019,95.3350561685937411,39610.98041596039055
"USA",33,8,2019,7.6919929125520871,2838.1710118049071
"USA",33,9,2019,199.38153273222033721,82530.92599797659843
"USA",33,10,2019,645.14577772474776566,199403.316559177346806
"USA",33,11,2019,64.262135558268093674,25190.82829360871514
"USA",33,12,2019,111.14911912541677664,52267.71639275433864
"USA",33,13,2019,101.2883283661849347,41436.6030256559858
"USA",33,14,2019,80.5072854946700120,29927.56938029230758
"USA",33,15,2019,98.860539984941365534,28796.204336654275449
"USA",33,16,2019,372.505101616320554594,143835.960419387394180
"USA",33,17,2019,1403.63514757275691731,493587.141134755162595
"USA",33,18,2019,141.24651339568602427,58145.26568530862353
"USA",33,19,2019,5.15086752523871565,1638.12052193440372
"USA",33,20,2019,103.39869479791239786,37715.511770096130424
"USA",33,21,2019,219.94211983486127561,82984.327323759193473
"USA",33,22,2019,566.08315936887612376,217329.67500975826216
"USA",33,23,2019,194.08474092336040395,58190.858072579421967
"USA",33,25,2019,0.66881271238715284,73.49968217833817
"USA",33,26,2019,675.23688756463009002,254290.484357866254759
"USA",33,27,2019,43.13840955660808647,15360.13650211729087
"USA",33,28,2019,98.31913151892163556,37200.439947095656385
"USA",33,29,2019,69.831335672745211,22251.18119806648225
"USA",33,30,2019,16.2674978158203088,5762.74599226127008
"USA",33,31,2019,31.2659496063802247,12491.389126646232292
"USA",33,33,2019,46.878976964865458734,9857.227367484456992
"USA",33,34,2019,318.57386317629068613,126116.48596244736378
"USA",33,35,2019,60.04172425947263363,20158.778440395150629
"USA",33,36,2019,26.761554494407557294,8941.011943702310985
"USA",33,37,2019,114.05256791175777281,39818.898592841153514
"USA",33,38,2019,40.12387010194664936,10886.926528499722102
"USA",33,39,2019,214.7483754783206896,72861.34419379106567
"USA",33,40,2019,151.8501272107704620,67437.0424632385195
"USA",33,41,2019,31.6695245923980570,12160.5068499307049
"USA",33,42,2019,0.29372933920355904,55.896701984089475
"USA",33,43,2019,196.8790839118276173,81874.22852831560485
"USA",33,44,2019,6.11287182320095545,2052.80614444039755
"USA",33,45,2019,31.880972446447448,11946.758228039515
"USA",33,46,2019,2461.76142158557543189,790865.105127113584618
"USA",33,47,2019,528.16988560558385260,217101.357813317860650
"USA",33,48,2019,16.18464643269314968,6172.42455018711524
"USA",33,49,2019,113.974841000460054034,56216.229213095266653
"USA",33,50,2019,45.06659049511295546,17034.37268729874250
"USA",33,51,2019,19.89663138285157277,6846.256547397908024
"USA",33,52,2019,98.17648120686837446,33568.495671447048886
"USA",33,53,2019,153.21015238978062280,54724.790000738499851
"USA",33,54,2019,140.3845048156638809,57132.37761719982660
"USA",33,55,2019,55.69018907249121843,23399.75403249443225
"USA",33,56,2019,68.035847851074117424,27564.162715102433567
"USA",33,57,2019,118.5577136526930252,44139.24733929935330
"USA",33,58,2019,301.042576328391570376,122454.759572710835175
"USA",33,59,2019,142.917003068068402,60258.82350162338778
"USA",33,60,2019,112.24779906440534599,33644.807199115079492
"USA",33,61,2019,44.7603767025064440,16810.76884708811174
"USA",33,62,2019,16.900461539858934336,5593.398405239810200
"USA",33,63,2019,23.84888385054253450,7571.95635891144741
"USA",33,1,2020,97.5802418144422450,37202.86411092532468
"USA",33,2,2020,66.43997493269104367,24799.11445914693674
"USA",33,3,2020,0.23417465507378474,68.31295007003183
"USA",33,4,2020,29.1979373714647969,11120.65628104568471
"USA",33,5,2020,192.89041578986546694,81483.283130974739465
"USA",33,6,2020,80.6597403867774468,27696.91237663848094
"USA",33,7,2020,105.3808409315604558,38973.464828843434011
"USA",33,8,2020,37.58206427266700381,13238.00499790725661
"USA",33,9,2020,218.78407834953112685,94271.426246279012477
"USA",33,10,2020,713.16542345389405261,234185.543820800273804
"USA",33,11,2020,79.19721010919700676,31120.964217628927453
"USA",33,12,2020,52.62930687532987022,19347.573957829799923
"USA",33,13,2020,45.67272787542094170,20234.801286643152704
"USA",33,14,2020,95.22817725847013999,36192.478223475122271
"USA",33,15,2020,58.61607889300996680,17949.61928344553317
"USA",33,16,2020,643.28612747576636298,245993.4219087837546233
"USA",33,17,2020,920.88477253237683471,318367.795193325582267
"USA",33,18,2020,113.59266366246965467,44073.05765003699716
"USA",33,19,2020,7.526446043168401405,2285.065621225441503
"USA",33,20,2020,69.42129785360896350,30669.299101424617443
"USA",33,21,2020,513.796645537958121615,200379.558746192234481
"USA",33,22,2020,376.773912767277915214,139965.905898223103415
"USA",33,23,2020,99.836523493756529936,26042.021011529961324
"USA",33,25,2020,32.514858437927352234,6055.276319676908487
"USA",33,26,2020,717.039939994261491594,266971.516342175259908
"USA",33,27,2020,36.6304678746180913,12689.9062277720748
"USA",33,28,2020,81.34680478433155873,31119.123670114038593
"USA",33,29,2020,48.78837705570534911,16131.69556907530610
"USA",33,30,2020,50.22166080963984458,19968.681661076660102
"USA",33,31,2020,17.21665475458115854,7029.50610578697845
"USA",33,33,2020,32.04003798145618488,7780.549763409506180
"USA",33,34,2020,306.25918156350487666,120077.454827879670191
"USA",33,35,2020,77.40672751774303991,28246.69112686251909
"USA",33,36,2020,16.84643498677083683,5877.155541206062611
"USA",33,37,2020,179.06817801741775859,61673.496368191688534
"USA",33,38,2020,39.66549224956813495,9009.836231234496773
"USA",33,39,2020,161.08496722404964821,53231.663419578109255
"USA",33,40,2020,172.43324251469641517,78382.67366200584942
"USA",33,41,2020,26.80213992619145223,9882.64182402618677
"USA",33,42,2020,1.1139799125477432,365.1812273297457
"USA",33,43,2020,189.58161464484124120,80271.622424299211774
"USA",33,44,2020,4.1744674050000009,1525.55590064021393
"USA",33,45,2020,26.100839500839887,9518.9011954502276
"USA",33,46,2020,1454.80441704072273511,467036.540952047014847
"USA",33,47,2020,459.6730286737808432,188704.855570045528794
"USA",33,48,2020,50.199534388092417094,19034.07318455049218
"USA",33,49,2020,117.34112572912766253,52281.701099769582544
"USA",33,50,2020,107.08873726059008504,41194.46993218112586
"USA",33,51,2020,10.38164785100911972,3325.340914252781138
"USA",33,52,2020,99.81358629543868789,31226.83332429149866
"USA",33,53,2020,121.97203694104173045,43842.860481181965854
"USA",33,54,2020,143.443416940401463315,56966.01572223232265
"USA",33,55,2020,24.59817763660157773,9448.09690814268471
"USA",33,56,2020,52.82789851574437858,20804.945814084510642
"USA",33,57,2020,155.26484038185103816,56149.147084652754335
"USA",33,58,2020,418.82815320768748758,181290.594477233489075
"USA",33,59,2020,244.59730860446218603,106084.329527589446494
"USA",33,60,2020,93.174325904774149416,28015.467976717868566
"USA",33,61,2020,31.41279991912321777,12277.07403438614807
"USA",33,62,2020,14.5027309716840443,4893.785433067827351
"USA",33,63,2020,27.2235866097026862,8288.8676957433655
"USA",33,1,2021,118.12904167050147240,50957.890407226610144
"USA",33,2,2021,118.3497020800541354,48250.56367034421176
"USA",33,4,2021,108.95323228695955466,43730.397985879456316
"USA",33,5,2021,133.11828400753698642,55699.184407442118805
"USA",33,6,2021,26.710391604064666994,9760.719322277370109
"USA",33,7,2021,109.05281011046013742,40450.835186355746276
"USA",33,8,2021,18.13629954381075863,6739.76117021397464
"USA",33,9,2021,177.00377722305954479,82576.692173009661734
"USA",33,10,2021,462.68238379208125839,158807.315985641441572
"USA",33,11,2021,101.43337024521259871,41564.235146624357628
"USA",33,12,2021,95.8922053447481469,42941.12496732828415
"USA",33,13,2021,49.58675157311414145,21686.072395583900534
"USA",33,14,2021,86.4104020946591987,31491.79201034617704
"USA",33,15,2021,91.09765107949000233,26892.780052567735288
"USA",33,16,2021,756.46646832171207084,284404.98093378948481
"USA",33,17,2021,834.90191348936453833,272388.63875057551424
"USA",33,18,2021,115.16938058498293564,47789.35030661648747
"USA",33,19,2021,7.02243884927083483,1721.189445910702452
"USA",33,20,2021,85.56718517117395275,38252.71430671269822
"USA",33,21,2021,290.60233570978528953,114088.030179272450766
"USA",33,22,2021,168.41100003389740928,67916.090264744769866
"USA",33,23,2021,86.64054997057297468,26318.85252641767070
"USA",33,25,2021,1.988425783576388856,419.254096590013859
"USA",33,26,2021,642.00539511498206990,250230.740456003042237
"USA",33,27,2021,33.60271959644315287,11226.15170552852786
"USA",33,28,2021,58.54388865686842655,25280.19814244207997
"USA",33,29,2021,100.5855706281770847,32635.375726897379106
"USA",33,30,2021,36.14449187979598603,15364.10213725482095
"USA",33,31,2021,24.8268340260611986,9888.67934385271295
"USA",33,33,2021,38.37612064113932971,9663.876411470565211
"USA",33,34,2021,163.98973041569244422,63461.96085532931380
"USA",33,35,2021,85.2788969943359348,34042.94270337418644
"USA",33,36,2021,25.17971419285375775,8834.556996545163585
"USA",33,37,2021,123.91993546276051812,45286.60882461153881
"USA",33,38,2021,20.7313086059635491,4193.560038331702292
"USA",33,39,2021,211.18918957922557856,73531.075644210183812
"USA",33,40,2021,47.39180295225916528,22544.78469409359747
"USA",33,41,2021,17.87930207268665505,6410.801763327211672
"USA",33,43,2021,285.28025220082521615,125104.5729537756688
"USA",33,44,2021,5.2871625108854209,2238.66665386203104
"USA",33,45,2021,20.51404902179253641,7810.6467373759508404
"USA",33,46,2021,1140.597567257504508176,379012.450332296745306
"USA",33,47,2021,699.06846173459404306,293563.195928272453985
"USA",33,48,2021,42.073814293914916,18147.12751165851305
"USA",33,49,2021,47.865891210648883624,21490.150881322275282
"USA",33,50,2021,84.944348676423588355,33482.19122327284095
"USA",33,51,2021,17.4732221830707396,6526.188124652180975
"USA",33,52,2021,177.7157909944900097,62794.5677384510200
"USA",33,53,2021,218.45885011398414849,87625.32249643926911
"USA",33,54,2021,169.43882198564604792,72454.231735794020791
"USA",33,55,2021,78.1336538671875668,31814.848076416246024
"USA",33,56,2021,72.07092828919057252,30800.054958348946807
"USA",33,57,2021,101.482084584654977666,40128.550950231755556
"USA",33,58,2021,300.11418799777638502,130053.437194796017997
"USA",33,59,2021,267.44982578978930716,115410.79161165522062
"USA",33,60,2021,170.30852905117819008,51297.945083177426771
"USA",33,61,2021,30.35801509487842927,11307.51563590084719
"USA",33,62,2021,20.5404088841493200,6971.303198326652595
"USA",33,63,2021,32.7474781527951260,11841.36081230927471
"USA",33,1,2022,202.33158407876252093,83619.881771577161697
"USA",33,2,2022,68.10315846759768684,25284.916373098464052
"USA",33,3,2022,1.3459533482291668,450.23304153812803
"USA",33,4,2022,64.01329056345274742,26680.279622686862082
"USA",33,5,2022,179.22967489994800325,82209.579886560095409
"USA",33,6,2022,27.27529936165581184,9090.062793601801193
"USA",33,7,2022,21.1909903610546902,7990.41790540675184
"USA",33,8,2022,15.8258044881814201,5782.92371773687439
"USA",33,9,2022,157.247327712282736965,68688.611425757358304
"USA",33,10,2022,1019.73731062014075343,364192.483017968325328
"USA",33,11,2022,100.3316052249760501,37846.59073517127288
"USA",33,12,2022,98.68857599646673585,41715.4222773904689
"USA",33,13,2022,95.62614138226359164,41418.572878188976865
"USA",33,14,2022,156.00933795202674461,60650.244008901763771
"USA",33,15,2022,105.15577240788852184,34868.47495814544979
"USA",33,16,2022,791.34162817483592947,313484.283562317995658
"USA",33,17,2022,1108.398964053474400454,379878.872583011752423
"USA",33,18,2022,212.543405670631820169,87864.785580119110023
"USA",33,19,2022,7.13524937228732815,2631.696022223574210
"USA",33,20,2022,130.42204357916650690,56749.83202065810006
"USA",33,21,2022,290.014145664911291965,115864.488593266905217
"USA",33,22,2022,324.72997027746118602,130526.350460684534558
"USA",33,23,2022,106.6928545191450806,31886.81752915325492
"USA",33,25,2022,0.6113499140321181,107.313487443161742
"USA",33,26,2022,560.89768722510604150,218292.115324886546480
"USA",33,27,2022,32.27131608667102702,12277.94747635046559
"USA",33,28,2022,69.10215916039718654,25798.90106832635638
"USA",33,29,2022,38.9015642646744864,12856.506960866877154
"USA",33,30,2022,57.33082910750220603,22461.20517164024186
"USA",33,31,2022,38.82501459419497874,16312.95677637912762
"USA",33,33,2022,13.8366528809071173,3285.19943698536556
"USA",33,34,2022,291.79507364274043621,116247.71117196543303
"USA",33,35,2022,92.80383690060115892,32747.819673940585440
"USA",33,36,2022,45.57208899234150704,16989.992235162980582
"USA",33,37,2022,330.90477297440898923,127856.84416528760060
"USA",33,38,2022,20.17901875872394930,5706.520046186387247
"USA",33,39,2022,285.512614265008091914,99090.888157185987065
"USA",33,40,2022,75.196776169919625724,31071.82511931857997
"USA",33,41,2022,72.413609648732626884,25330.998849970631477
"USA",33,42,2022,0.64545606282335076,254.45175036856745
"USA",33,43,2022,247.8611771357183585,106495.7965092812632
"USA",33,44,2022,2.76067438981770807,1069.34198644342274
"USA",33,45,2022,36.774517711781719584,13910.39503976954577
"USA",33,46,2022,2004.590115794776151884,706977.728201064211237
"USA",33,47,2022,840.6030917769113931,347666.39789369307982
"USA",33,48,2022,29.700140169463959906,11392.82269420305082
"USA",33,49,2022,78.950799783919293586,32778.434440382035196
"USA",33,50,2022,70.1575990460870897,28980.82805951568391
"USA",33,51,2022,16.539785034939235244,5491.44231673517296
"USA",33,52,2022,174.87883680190551022,61112.11641481406666
"USA",33,53,2022,337.0396393402015817,133372.196534181414938
"USA",33,54,2022,187.84367604029516633,78549.864398884294919
"USA",33,55,2022,156.2114791903838320,65165.19642966800215
"USA",33,56,2022,54.78250274502820068,20483.25075907835853
"USA",33,57,2022,164.91151254126751689,63740.948059727631683
"USA",33,58,2022,410.682304623846261826,175643.178239406533054
"USA",33,59,2022,335.41044019996479427,148974.31326708540891
"USA",33,60,2022,175.4115654880639837,52553.58020788327294
"USA",33,61,2022,68.4548227774219744,25691.40621367701266
"USA",33,62,2022,15.30885048821833833,5055.76898000233343
"USA",33,63,2022,17.8846141089561567,6658.33595105147437
"USA",33,1,2023,148.591543927282644126,63322.954659557638112
"USA",33,2,2023,136.6603148295444922,53884.8374519360027
"USA",33,4,2023,59.2826952598329755,25643.96264892168735
"USA",33,5,2023,200.403892474656649176,87850.587614839186707
"USA",33,6,2023,90.09964296981990524,29934.192646112689263
"USA",33,7,2023,77.9118811023155212,30239.80208519200933
"USA",33,8,2023,43.8398852057791066,17322.30529692993068
"USA",33,9,2023,183.77735443562078063,80591.43984221605466
"USA",33,10,2023,401.93411953948053533,146094.905095112157783
"USA",33,11,2023,51.3602773599479530,23080.619503922901644
"USA",33,12,2023,30.967172458626296754,12310.055628363552659
"USA",33,13,2023,56.2854612055121751,24293.36328442368464
"USA",33,14,2023,65.4338598434700226,25879.74500932890437
"USA",33,15,2023,85.0994723584181235,28532.70633689385233
"USA",33,16,2023,329.35385387230466223,134330.301212255834559
"USA",33,17,2023,1070.834214889338181454,386974.993864873214557
"USA",33,18,2023,247.904738323485365734,104912.524554439574664
"USA",33,19,2023,9.45348917439887303,3431.444952654615925
"USA",33,20,2023,57.85631918044484195,27127.23109937126640
"USA",33,21,2023,487.438435703764636271,197813.546319314234652
"USA",33,22,2023,268.97803496404596693,110742.669665595200325
"USA",33,23,2023,157.4190645201349657,47317.22602265235703
"USA",33,26,2023,701.76189121980084522,280220.195717112236265
"USA",33,27,2023,66.67442357779297101,25372.822838006016715
"USA",33,28,2023,49.91301236307722278,20622.74171926917117
"USA",33,29,2023,68.16672164737838369,22049.498468228066566
"USA",33,30,2023,67.0865741472223402,25702.17352421971857
"USA",33,31,2023,15.10131244585503137,6752.765275746637716
"USA",33,33,2023,10.39376619240016646,2498.524311948742332
"USA",33,34,2023,157.611889133895623605,62898.613733624580414
"USA",33,35,2023,115.0403423832140365,42772.460337263549309
"USA",33,36,2023,32.01218214821178836,11881.691742646330094
"USA",33,37,2023,186.74375331422556506,77535.84879663779772
"USA",33,38,2023,20.57443990502386220,6548.782488182968324
"USA",33,39,2023,287.3455995502478508,126516.735300509739676
"USA",33,40,2023,57.03346164505856858,25647.92930457010872
"USA",33,41,2023,31.68270181384982017,10591.858731718343338
"USA",33,42,2023,1.2304014030967883,290.69813740851089
"USA",33,43,2023,198.71322678861835954,87364.28435795905488
"USA",33,44,2023,4.70287976059028032,1914.12196757056449
"USA",33,45,2023,105.0010988751601353,39959.84220366334404
"USA",33,46,2023,1337.646264922974380234,474924.272777864121360
"USA",33,47,2023,600.84734989980359690,258775.82728279081008
"USA",33,48,2023,49.4463531801519273,21458.5035252507149
"USA",33,49,2023,80.11939526767142779,34718.3813595962116715
"USA",33,50,2023,47.0423868037369662,17676.256285240277388
"USA",33,51,2023,10.56586907285156808,4076.397799642717909
"USA",33,52,2023,68.08407351172960862,25353.03734169648618
"USA",33,53,2023,288.628263290768218800,110617.126723482113926
"USA",33,54,2023,141.28925359109809775,56585.565724990094125
"USA",33,55,2023,105.4612476286464758,43735.39079352701623
"USA",33,56,2023,45.6534221599066621,19426.60278479228596
"USA",33,57,2023,152.063929054785232235,53268.065549416130086
"USA",33,58,2023,231.42939032483144237,103442.434818000147765
"USA",33,59,2023,140.2828894585808966,65921.863967138071382
"USA",33,60,2023,197.82928213384131971,60322.423653150891960
"USA",33,61,2023,29.05591527844837723,11827.132762518441506
"USA",33,62,2023,27.3674887397916479,9359.4624367600821
"USA",33,63,2023,44.6957803654144432,16681.62834666926705
