adm2,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg
45,2006,16.555613675716142,5839.834580283492
46,2006,356.69247103352166,91261.36850718837
47,2006,384.32199580507046,135647.01066083263
48,2006,17.379852543574216,6236.816187919294
49,2006,28.801194729186214,10304.097728871202
50,2006,34.786408358257376,12116.106393262535
51,2006,5.564352744932728,1665.8076234282498
52,2006,46.14468358600702,13052.38524543816
53,2006,210.81495956899312,62966.136905178726
54,2006,158.6539688023439,51540.053858517014
55,2006,62.26198184115663,22142.248936284588
56,2006,60.285779835881094,21450.481951012447
57,2006,116.45457891055123,37804.34865329537
58,2006,190.56163772244545,71869.83993943737
59,2006,107.9688075607074,40927.765445181765
60,2006,33.632276639027786,8987.263001253124
61,2006,83.28807291662127,28251.66018364988
62,2006,32.89259069455946,10407.246744459348
63,2006,14.07951401652778,4038.6860225756222
1,2007,115.87940193186208,41555.62982057496
2,2007,327.73089567999045,105541.29639875768
3,2007,2.224276145588108,566.4062357145574
4,2007,44.41156754432069,16791.76654743088
5,2007,245.09890582000196,87137.90616003197
6,2007,27.502599280312506,7916.603313253194
7,2007,183.32144168701373,55938.90943632438
8,2007,58.020281608051064,19181.766581677955
9,2007,117.08595596934236,45051.40213561826
10,2007,814.3534754430668,228187.71581567696
11,2007,63.76296598606121,22733.473594181713
12,2007,32.44521376013672,11589.75512972672
13,2007,107.14143873085916,39322.16821555068
14,2007,119.85496460913834,40393.15495673289
15,2007,128.4865753119508,33295.2031974426
16,2007,348.7891495686635,113176.089042404
17,2007,644.4845800078754,183438.53040577337
18,2007,106.44575119176427,36960.23168139916
19,2007,13.595605968717452,4306.711406655244
20,2007,75.96061539716148,29243.15902577633
21,2007,125.53753904269512,46808.60088766878
22,2007,155.9013514689562,54105.79361297075
23,2007,92.333188445994,20695.987432924383
24,2007,0.1762815451475694,13.946585953860357
25,2007,0.5566075424913195,98.92662019515514
26,2007,206.95009224397964,64019.43723790348
27,2007,24.898518216438813,7299.791843739552
28,2007,44.73537201012152,15496.297026493152
29,2007,54.69580192640404,15888.881219055398
30,2007,26.590019438658853,7850.817737143203
31,2007,21.49628713439671,7228.943891566018
33,2007,30.018977079316425,5336.751253278088
34,2007,78.51576467398657,25217.03562007105
35,2007,58.85641636992189,15251.966853762067
36,2007,21.21790368957248,6095.6724245282285
37,2007,128.96302500335952,38945.84677873032
38,2007,12.522269148350691,3341.09530665971
39,2007,73.89949773484585,21239.978454206142
40,2007,47.59536109494789,17001.52178150765
41,2007,48.57711138617194,16001.845329902266
42,2007,0.8203063060525173,222.58214578683473
43,2007,162.53662109836762,57475.88957156337
44,2007,2.057430256258681,670.0169586835707
45,2007,15.325290756219616,5192.534969749541
46,2007,565.2748338422168,139454.30993853108
47,2007,408.69807431159853,155268.80111399322
48,2007,22.25435769835717,7517.878357169833
49,2007,94.52020649342656,36724.862181100296
50,2007,42.33503781268883,14362.81129469938
51,2007,22.99493256358073,7062.402468856992
52,2007,113.23850202779508,31772.838024741628
53,2007,140.23615298635153,43107.98706651364
54,2007,133.43086939394297,43588.52984152682
55,2007,41.846637784650554,15081.059315992263
56,2007,24.356342892506525,8852.862782157214
57,2007,102.1545093396267,34269.355762738836
58,2007,251.43482152197228,97009.29419921359
59,2007,94.78422817556209,34812.405969658255
60,2007,34.20082809167102,9236.864464818673
61,2007,76.53617468995874,26946.02145130757
62,2007,54.831566123187926,16322.063028005592
63,2007,12.935547007393666,3534.9345165902896
1,2008,65.4783644344488,22372.455862847448
2,2008,206.1972295559459,69315.24219489362
3,2008,1.4051632230078126,365.8987842484215
4,2008,69.67118468978065,24651.323751986016
5,2008,167.75390475774088,59402.80517705224
6,2008,86.1945649287717,28891.58224592967
7,2008,97.26114343793394,30753.031469012345
8,2008,69.76222579158183,21563.713689050594
9,2008,54.138613332897116,20142.887864533892
10,2008,438.3483330054412,127724.3892871738
11,2008,59.964283066874934,21795.5105772798
12,2008,28.31827016162107,10690.077425054373
13,2008,89.81104543999786,32890.11303690422
14,2008,73.27368689141714,24644.32249659731
15,2008,52.904410503057726,13968.670029630252
16,2008,284.65656041251464,95072.28174350841
17,2008,478.33658818673575,142091.4370984521
18,2008,74.83854947533426,26816.867870146212
19,2008,5.833758218222656,1633.8595222978845
20,2008,75.82243701734167,28773.275503176163
21,2008,143.1758911841038,48807.44838492599
22,2008,104.42001865408204,34265.10337939777
23,2008,114.37571382108068,30423.56501184337
25,2008,1.4478070762044273,310.0761743035664
26,2008,231.74663541929692,74322.50059039872
27,2008,30.16505922745876,8969.329682543277
28,2008,39.297387953257385,13822.113504331184
29,2008,30.723712575010858,8821.888605016831
30,2008,17.238614366113257,5095.074664496917
31,2008,14.41095998345052,4861.35891646773
32,2008,0.5856827074934896,94.2724543822664
33,2008,23.92861187093968,3948.1109940032497
34,2008,107.02913401962026,37708.63540452663
35,2008,70.23130358732641,19559.39245817281
36,2008,49.38972475325737,15850.7777592279
37,2008,111.094546237448,35401.58672991181
38,2008,6.037152881503908,1387.6236378170993
39,2008,171.1755937781838,51929.32565167237
40,2008,75.29392645314459,30286.308292552472
41,2008,27.678697986564657,8982.124674465766
42,2008,0.7037372698632812,98.23635200937521
43,2008,202.62012414176272,73046.3468394059
44,2008,2.35254788749566,808.4181404855906
45,2008,21.675163383921458,7339.369585508913
46,2008,834.3394960116254,227956.39571816093
47,2008,254.60463004325064,97018.2324692424
48,2008,14.99392673026259,5380.341699284693
49,2008,70.04889318749133,27711.630618772622
50,2008,62.924043050223624,20401.78629764762
51,2008,11.691959073083776,3499.1745380480615
52,2008,148.43424347639774,43496.61387183725
53,2008,95.37712861976351,29014.629483662975
54,2008,121.5020539395008,40757.312531888085
55,2008,49.469674279496594,17260.722740153098
56,2008,40.278785822385,15162.74435489098
57,2008,342.9741273303412,148089.65769522727
58,2008,199.27715670945537,77447.93054765821
59,2008,90.93940563022757,37307.83143414906
60,2008,29.47966087670355,7706.234570144643
61,2008,39.72767966339846,13395.12524254883
62,2008,36.01247118664929,10410.350550589803
63,2008,18.11232476802518,5275.241729935955
1,2009,73.56437956427088,27252.068404546884
2,2009,137.84750362160395,46273.26561135974
3,2009,0.9362141247026912,208.41206588149143
4,2009,14.704465015468756,5598.474161385619
5,2009,78.83184094786458,30075.926649861292
6,2009,35.83423834597655,11618.351314177193
7,2009,80.52651532730476,28123.421355146464
8,2009,39.58347441597224,13767.745437308788
9,2009,21.090495399850266,8889.742203141732
10,2009,639.6825659792063,191921.7786176697
11,2009,39.08668485893229,15788.052972127136
12,2009,23.3928623125434,8600.180301146473
13,2009,130.71597833658197,50365.949504563585
14,2009,47.835735795935264,16688.062430126272
15,2009,71.39593763783856,18879.35245315137
16,2009,252.0668245612678,84884.27574308879
17,2009,421.3609293626042,128196.49553095944
18,2009,43.79590541027781,15804.250838305128
19,2009,13.814679315314676,4083.514331336099
20,2009,106.77053877179242,43086.54916051831
21,2009,168.18787979767535,56558.86589209126
22,2009,68.83278500925995,23677.029748598496
23,2009,53.484122176237086,12545.840524229325
24,2009,0.6456839467057292,96.07842230041275
25,2009,1.2224460421310763,259.26406681857276
26,2009,48.36745789629558,15224.31990447072
27,2009,20.443279057656255,5851.424483941806
28,2009,7.640152461221788,2747.766474039357
29,2009,29.23953551536676,8542.514354862162
30,2009,7.939594354316406,2396.997941311927
31,2009,5.0943055563541675,1677.7119395226512
32,2009,0.4685152906901041,106.33870330152268
33,2009,7.279550484381509,1525.8156209592596
34,2009,25.09408677693359,8492.438293396255
35,2009,44.99391735897569,13297.249086459966
36,2009,27.353382524112423,8850.97011137514
37,2009,73.45793371489796,24115.73413621535
38,2009,7.9471443263498225,2135.044340813417
39,2009,77.46445989788204,23257.862307644034
40,2009,56.715150874199104,23750.056223777126
41,2009,14.3373272211263,4797.399110833319
42,2009,0.6457219424500868,119.55971463694885
43,2009,85.90927268480898,32786.25806953387
44,2009,0.0587362203125,7.367938389546883
45,2009,10.196161687194012,3628.8062937248274
46,2009,544.8781280574158,154401.10814329403
47,2009,435.5400889680403,167620.5645452572
48,2009,35.33002536218751,13656.887937973925
49,2009,58.013796701542944,23262.488170178673
50,2009,37.70203303709422,12378.501989553875
51,2009,25.448129742955768,7888.370385009823
52,2009,143.15958988875633,42281.740519432664
53,2009,67.16804577529733,21218.510262169195
54,2009,96.6577319788304,33739.175094217586
55,2009,13.881142206004782,5000.9886570898125
56,2009,24.057421780659723,8301.872923141314
57,2009,44.667362234481345,15417.16523673238
58,2009,205.5074954944855,78992.23128971312
59,2009,62.44028695518666,24180.863852375405
60,2009,51.994423483372465,15146.519643194308
61,2009,28.9347364967253,10718.409321325322
62,2009,21.617187879385867,6727.4485836162785
63,2009,16.916346922480468,4947.516578018789
1,2010,81.70020838821615,32741.20879569856
2,2010,205.89107582127613,69638.862849778
3,2010,1.170113814097222,331.47031664842376
4,2010,15.892611353272576,6101.587778351278
5,2010,278.9214326572398,102178.30748454308
6,2010,42.07612743760198,13482.650035054532
7,2010,73.4161847064974,23533.088697919608
8,2010,60.185164689407486,19733.91482152483
9,2010,46.00449767464846,19052.934927885522
10,2010,542.589073112379,165291.6882911382
11,2010,94.56539085177288,34726.9958108952
12,2010,37.76358898491755,13576.266122031717
13,2010,120.35775313938596,46995.817747966634
14,2010,108.50078487771052,36237.23299758592
15,2010,57.832545809904495,15689.99126242296
16,2010,332.1285968162411,110001.29064436832
17,2010,564.9432412463167,167417.51290168313
18,2010,74.18071538123476,26715.618511020723
19,2010,10.98783244185113,3507.3292096842383
20,2010,76.28852659434898,32623.26959579391
21,2010,190.28910434502143,67719.54536124105
22,2010,128.9667600350953,47113.79200154063
23,2010,37.8661950538585,9948.970552463335
24,2010,1.1742502253407117,309.92759307947154
25,2010,1.5181438304427084,376.95441431175993
26,2010,159.2833836233788,55836.64902118559
27,2010,27.439741605197497,8361.853743456539
28,2010,26.82737805624349,10695.711627012335
29,2010,29.96198969037324,8935.542156258076
30,2010,25.574238501308592,7831.903398059744
31,2010,10.950962675384117,3753.7649446579617
32,2010,0.1756138123546007,35.89867004361119
33,2010,19.5153378439974,4730.6841897866225
34,2010,104.2354427103842,36517.1149538193
35,2010,79.18352626208544,25472.566006919536
36,2010,42.50414811782334,13907.043766341225
37,2010,86.16903781654085,27696.649126611923
38,2010,8.350164671499561,2149.1948509084104
39,2010,98.37217177430749,31037.031294488275
40,2010,59.15692592651035,23609.749670432953
41,2010,13.580792915473088,4820.309927379905
42,2010,0.7034029539474826,203.06631414760253
43,2010,114.33411496480014,45505.84958350552
44,2010,7.287831209401043,1985.29885004532
45,2010,31.6407778458876,11173.71549286358
46,2010,670.0004460175456,177500.23914529852
47,2010,336.18536348809664,127727.97617562812
48,2010,17.491335110894084,6519.30071560685
49,2010,85.04280356176236,35729.991910128694
50,2010,38.24624273632816,12447.356242631417
51,2010,23.876246180703088,7331.48487856396
52,2010,206.47231295112633,62521.9324709889
53,2010,113.88350477809884,35393.816682879995
54,2010,77.0080155073935,26763.086120329775
55,2010,18.02197541257596,6270.675312397504
56,2010,41.4994580783073,15281.830980338009
57,2010,86.23302061226134,30246.402147358756
58,2010,313.3791245414478,117058.11363684996
59,2010,84.37161244424473,35481.26434005771
60,2010,30.211582307434888,8925.100838202128
61,2010,48.719824519813386,17869.95267071003
62,2010,35.28243871421661,11091.741256002071
63,2010,19.484808175787784,5934.1470687018345
1,2011,94.3604368025585,36125.363318468386
2,2011,58.349856742552056,19666.317637698012
3,2011,1.932459075625,608.252639551959
4,2011,36.512371766076384,13363.81441322048
5,2011,198.5423904404408,75059.01552335077
6,2011,15.691871083856336,4880.456730050722
7,2011,85.00738431244345,30598.064269921782
8,2011,22.46383881201391,7366.116239702849
9,2011,165.5183606928342,67677.5112173816
10,2011,311.6845478638573,92610.71698870596
11,2011,28.25420822095703,10477.363674548757
12,2011,15.034152416584199,5461.093690817233
13,2011,79.06830592064671,30885.091091466347
14,2011,45.70877518516274,16340.74225565445
15,2011,77.17719935184685,22552.460225977673
16,2011,133.3443711263281,46134.0043367108
17,2011,332.51997192461295,96203.81287240436
18,2011,68.0982429230425,25588.425887739457
19,2011,16.087201304231773,5851.2013421181155
20,2011,47.48689078656687,20075.67163488698
21,2011,59.398555635143225,21511.221865071857
22,2011,77.46787303032545,27625.54509505388
23,2011,36.41667033400826,9038.992145862456
25,2011,0.1132784689887152,16.627564928916343
26,2011,153.05881516114994,51906.48546367436
27,2011,22.334345679348985,7466.596322105031
28,2011,24.98111688947049,9904.44823352766
29,2011,40.34741285200957,11954.184109863389
30,2011,27.8297855927778,8780.622968451333
31,2011,13.002045388083756,4544.062510736208
32,2011,0.2342061357465277,45.74702605138236
33,2011,10.159555980351564,2168.4011352192124
34,2011,77.1931920937348,26637.54830117306
